Partner name,Offer Reference,Country,*Currency,Status,*For LPM,*Payment fee %,*Type of Risk,*Type of traffic,*FIAT Settlement currency,*FIAT Settlement Cost,FX Source,FX - Settlement,*Settlement Delays (per currency),*Refund,Payments limit,Disbursement limit,Closed GEO,8B Lead,Minimum monthly fee,*Pay in / out,Setup fee,Taxation,Netting fee/topup fee,"Netting latency ",8B legal entity,*Fix transaction fee,*Min transaction fee,"CRYPTO Settlement currency ","CRYPTO Settlement Cost ",Special payment terms,"Disbursement fix fee ",Min disbursement fee,"Limit per settlement request ",Disbursement fee%,*Dispute / Ch'back,Rolling Reserve/Deposit,*Recurrent LPM?,FX - Disbursement,FX - Payment,User verification,Effort,Confidence,USD Turnover,Reach,RICE Score,Fraud Screening,Important,Minimum monthly commitment,Partial Refund,Gateway fee,Files & media,Auth type (cards only),Revenue share,Competitor Price/Market Rate,Settlement time
Chipper (https://www.notion.so/Chipper-a98f6931922d4e6d8dedcc6b69d56008?pvs=21),Chipper - May 2024 - Rwanda,🇷🇼 Rwanda (https://www.notion.so/Rwanda-22ffaf8b27ca4a8eab62894e53ef7d6a?pvs=21),RWF,no offer yet,Chipper Cash (https://www.notion.so/Chipper-Cash-1ba95ffca08d45e3bb739ce933de7e8c?pvs=21),1%,,,,0.5%,tbc,0.5%,"RWF = T+1
USD = T+2
USDT = tbc",n/a,,,,Anna Ivanova,,,,,,,,,,,,,,,,"USD 1.00 = Bank
USD 0.75 = Mobile Money",n/a,,,0.5%,0.5%,,,,,,,n/a,,,n/a,,,,,,
Chipper (https://www.notion.so/Chipper-a98f6931922d4e6d8dedcc6b69d56008?pvs=21),Chipper - May 2024 - Nigeria,🇳🇬 Nigeria (https://www.notion.so/Nigeria-b6ba46d66c6e4130bc722e046fc56f14?pvs=21),NGN,no offer yet,Chipper Cash (https://www.notion.so/Chipper-Cash-1ba95ffca08d45e3bb739ce933de7e8c?pvs=21),1%,,,,0.5%,tbc,0.5%,"NGN = T+1
USD = T+2
USDT = tbc",n/a,,,,Anna Ivanova,,,,,,,,,,,,,,,,USD 0.50,n/a,,,0.5%,0.5%,,,,,,,n/a,,,n/a,,,,,,
Chipper (https://www.notion.so/Chipper-a98f6931922d4e6d8dedcc6b69d56008?pvs=21),Chipper - May 2024 - Zambia,🇿🇲 Zambia (https://www.notion.so/Zambia-541790e79bdf457e9d1beb4f6a9b918a?pvs=21),ZMW,no offer yet,Chipper Cash (https://www.notion.so/Chipper-Cash-1ba95ffca08d45e3bb739ce933de7e8c?pvs=21),"1%     = Virtual Account
2.5% = Request to Pay ",,,,0.25%,tbc,0.5%,"ZMW = T+1
USD = T+2",n/a,,,,Anna Ivanova,,,,,,,,,,,,,,,,USD 0.75,n/a,,,0.5%,0.5%,,,,,,,n/a,,,n/a,,,,,,
Chipper (https://www.notion.so/Chipper-a98f6931922d4e6d8dedcc6b69d56008?pvs=21),Chipper - May 2024 - Ghana,🇬🇭 Ghana (https://www.notion.so/Ghana-a96d92c63518444e9db151bf7aefe2e3?pvs=21),GHS,no offer yet,Chipper Cash (https://www.notion.so/Chipper-Cash-1ba95ffca08d45e3bb739ce933de7e8c?pvs=21),"1%     = Virtual Account
2.5% = Request to Pay ",,,,0.25%,tbc,0.5%,"GHS = T+1
USD = tbc",n/a,,,,Anna Ivanova,,,,,,,,,,,,,,,,USD 0.50,n/a,,,0.5%,0.5%,,,,,,,n/a,,,n/a,,,,,,
Chipper (https://www.notion.so/Chipper-a98f6931922d4e6d8dedcc6b69d56008?pvs=21),Chipper - May 2024 - Tanzania,🇹🇿 Tanzania (https://www.notion.so/Tanzania-a8f9676020cf44d2b2f1a6b266a73c02?pvs=21),TZS,no offer yet,Chipper Cash (https://www.notion.so/Chipper-Cash-1ba95ffca08d45e3bb739ce933de7e8c?pvs=21),n/a,,,,n/a,,n/a,n/a,n/a,,,,Anna Ivanova,,,,,,,,,,,,,,,,USD 0.75,n/a,,,n/a,n/a,,,,,,,n/a,,,n/a,,,,,,
Chipper (https://www.notion.so/Chipper-a98f6931922d4e6d8dedcc6b69d56008?pvs=21),Chipper - Bank - May 2024 - South Africa,🇿🇦 South Africa (https://www.notion.so/South-Africa-3d075926017a437097a1080166a2f958?pvs=21),ZAR,no offer yet,Chipper Cash (https://www.notion.so/Chipper-Cash-1ba95ffca08d45e3bb739ce933de7e8c?pvs=21),n/a,,,,n/a,,n/a,n/a,n/a,,,,Anna Ivanova,,,,,,,,,,,,,,,,USD 1.25,n/a,,,n/a,n/a,,,,,,,n/a,,,n/a,,,,,,
Chipper (https://www.notion.so/Chipper-a98f6931922d4e6d8dedcc6b69d56008?pvs=21),Chipper - May 2024 - DRC ⚠️ SANCTIONED,🇨🇩 Democratic Republic of Congo (DRC) ⚠️ SANCTIONED (https://www.notion.so/Democratic-Republic-of-Congo-DRC-SANCTIONED-d59108c46f9d45fd88fd28687f83cb7c?pvs=21),,no offer yet,Chipper Cash (https://www.notion.so/Chipper-Cash-1ba95ffca08d45e3bb739ce933de7e8c?pvs=21),n/a,,,,n/a,,n/a,n/a,n/a,,,,Anna Ivanova,,,,,,,,,,,,,,,,"USD 2.75 = Mobile Money
USD 3.50 = Bank",n/a,,,n/a,n/a,,,,,,,n/a,,,n/a,,,,,,
PagSmile (https://www.notion.so/PagSmile-222c7b6d15e44541a7920371d96e6357?pvs=21),PagSmile - May 2024 - Colombia - Cards,🇨🇴 Colombia (https://www.notion.so/Colombia-23af280c5e9f4256927b941f58d637e1?pvs=21),COP,To be integrated,Visa / MC / Amex - Colombia (https://www.notion.so/Visa-MC-Amex-Colombia-6b300af6f68c4be19ca37203a9493553?pvs=21),"4.52% ",High risk,Both,"USD, EUR",USD/EUR 50.00,xe.com,2.00%,"T+7 = EUR / USD
T+3 = USDT",USD 1.00,,,,Anna Ivanova,,Payments,,Included,1%,T+1,"DPS, GFI",no,"COP 1000 ",USDT,1% + 50 USDT,,,,,,USD 10.00,n/a,No,2.00%,,,4,90%,"$100,000.00",3,6.75,USD 0.10,,,USD 1.00,,,,,,
PagSmile (https://www.notion.so/PagSmile-222c7b6d15e44541a7920371d96e6357?pvs=21),PagSmile - May 2024 - Mexico - Cards,🇲🇽 Mexico (https://www.notion.so/Mexico-6e45b2842aa0412a8ede042a4eddc6a4?pvs=21),MXN,To be integrated,"Visa/MC/Amex - Mexico (https://www.notion.so/Visa-MC-Amex-Mexico-dcf075eb99b34717830ad79e1bb7415e?pvs=21), Visa/MC -  Mexico (https://www.notion.so/Visa-MC-Mexico-6dcb2b5b80344ccdb610c2247d82ebed?pvs=21), Carnet (https://www.notion.so/Carnet-06c01408b599466582eb9f619b88dc6a?pvs=21)",4.29%,High risk,Both,"USD, EUR",USD/EUR 50.00,xe.com,2.00%,"T+7 = EUR / USD
T+3 = USDT",USD 1.00,"1~20,000

","1~20,000

",,Anna Ivanova,,Payments,,Included,1%,T+1,"DPS, GFI",no,,USDT,1% + 50 USDT,,,,,,USD 10.00,10% for 180 days,No,2.00%,,,4,90%,"$100,000.00",3,6.75,USD 0.10,,,USD 1.00,,,,,,
PagSmile (https://www.notion.so/PagSmile-222c7b6d15e44541a7920371d96e6357?pvs=21),PagSmile - May 2024 - Peru - Cards,🇵🇪 Peru (https://www.notion.so/Peru-1ff7bbf3e4ee473b9cc2dd067b9d598b?pvs=21),PEN,To be integrated,Visa / MC / Amex / Diners - Peru (https://www.notion.so/Visa-MC-Amex-Diners-Peru-1d7ae7974dc84faba3cbe800450a638c?pvs=21),"4.48% ",High risk,Both,"USD, EUR",USD/EUR 50.00,xe.com,2.00%,"T+7 = EUR / USD
T+3 = USDT",USD 1.00,"5~10,000

","5~10,000

",,Anna Ivanova,,Payments,,Included,1%,T+1,"DPS, GFI",no,PEN 2.00,USDT,1% + 50 USDT,,,,,,USD 10.00,10% for 180 days,No,2.00%,,,4,90%,"$100,000.00",3,6.75,USD 0.10,,,,,,,,,
PagSmile (https://www.notion.so/PagSmile-222c7b6d15e44541a7920371d96e6357?pvs=21),PagSmile - May 2024 - Ecuador - Cards,"🇪🇨 Ecuador (https://www.notion.so/Ecuador-1620f236396480c68846d096abc12381?pvs=21), 🇪🇨 Ecuador (https://www.notion.so/Ecuador-37351aca262d4777a1578937ed506541?pvs=21)",USD,Suspended,Visa/MC/Amex - Ecuador (https://www.notion.so/Visa-MC-Amex-Ecuador-9fa65946a0ed4f85be2bc22e4c84680c?pvs=21),10% min 1 USD,High risk,Both,"USD,EUR, USDT",USD/EUR/USDT 50.00,xe.com,2.00%,"T+7 = EUR / USD
T+3 = USDT",USD 1.00,,,,Anna Ivanova,,Payments,,Included,1%,T+1,"DPS, GFI",,,USDT,50,,,,,,USD 10.00,10% for 180 days,No,2.00%,,,4,90%,"$100,000.00",3,6.75,USD 0.10,,,,,,,,,
BeyondGo (https://www.notion.so/BeyondGo-15c78451823d459c8c7822a8fd9f935e?pvs=21),BeyondGo - May 2024 - USA,🇺🇸 United States of America (USA) (https://www.notion.so/United-States-of-America-USA-8ca8e651d21a4bab904742c8d7bd0fa6?pvs=21),,no offer yet,ACH debit (https://www.notion.so/ACH-debit-a9ba71fabefb4137ada2529d06717ebc?pvs=21),1.5% + USD 1.00,,,,tbc,n/a,n/a,tbc,tbc,,,,Vladimir Rybin,,,,,,,,,,,,,,,,USD 1.00,USD 25.00,,,n/a,n/a,,,,,,,n/a,,,tbc,,,,,,
SwitchFin (https://www.notion.so/SwitchFin-4ba49d6edc0e4a1c8dbe0816a599ff3f?pvs=21),SwitchFin,🇮🇳 India (https://www.notion.so/India-506e71755d364655868088737e78b6a0?pvs=21),INR,Offer rejected (negotiation ended),"UPI QR&Collect (P2P) (https://www.notion.so/UPI-QR-Collect-P2P-dcd45a6cbf704d04825846866191cf13?pvs=21), UPI INTENT (P2P) (https://www.notion.so/UPI-INTENT-P2P-8f4966a70e3643c1a4a3bfec2e2a5a89?pvs=21), NET BANKING INDIA (P2P) (https://www.notion.so/NET-BANKING-INDIA-P2P-b3af1a300b764f6dba959c1e624bb97a?pvs=21)",5.0%,High risk,,USDT,2% (INR to USDT),,,,,"NET BANKING 500,000 INR per transaction , UPI is set per government which is normally 100K INR.   ","between 500 to 500,000 INR   ",,Anna Ivanova,,,," include GST tax   ",,,,,,,,,,,,3.0%,,,,,3% + Binance India P2P,,,,,,,,,,,,,,,,
B89 (https://www.notion.so/B89-0b18d1b569a04451892561eefd7c4e0d?pvs=21),B89 - June - Argentina - Disbursement,🇦🇷 Argentina   (https://www.notion.so/Argentina-9830c08fde384c97adcdc05403128938?pvs=21),ARS,no offer yet,More (https://www.notion.so/More-9214c55202784e3da5c4c63b101df99f?pvs=21),n/a,,,n/a,n/a,tbc,n/a,n/a,n/a,n/a,n/a,,Anna Ivanova,,,,n/a,,,,,,,,,,,,0.75%,n/a,,,tbc,n/a,,,,,,,n/a,,,n/a,,,,,,
B89 (https://www.notion.so/B89-0b18d1b569a04451892561eefd7c4e0d?pvs=21),B89 - June - Bolivia - Disbursement,🇧🇴 Bolivia (https://www.notion.so/Bolivia-e2f8bc36c9f44d799621638cfbe6f6a8?pvs=21),,no offer yet,More (https://www.notion.so/More-9214c55202784e3da5c4c63b101df99f?pvs=21),n/a,,,n/a,n/a,tbc,n/a,n/a,n/a,n/a,n/a,,Anna Ivanova,,,,n/a,,,,,,,,,,,,0.60%,n/a,,,tbc,n/a,,,,,,,n/a,,,n/a,,,,,,
B89 (https://www.notion.so/B89-0b18d1b569a04451892561eefd7c4e0d?pvs=21),B89 - June - Brazil - Disbursement,🇧🇷 Brazil (https://www.notion.so/Brazil-fe60a68478f749fcacf9a9d1d87a8ab7?pvs=21),,no offer yet,PIX (https://www.notion.so/PIX-1e399abafc874140b30c6c8e13750b09?pvs=21),n/a,,,n/a,n/a,tbc,n/a,n/a,n/a,n/a,n/a,,Anna Ivanova,,,,n/a,,,,,,,,,,,,"USD 1.50 = Bank Deposits
USD 0.75 = PIX",n/a,,,tbc,n/a,,,,,,,n/a,,,n/a,,,,,,
B89 (https://www.notion.so/B89-0b18d1b569a04451892561eefd7c4e0d?pvs=21),B89 - June - Chile - Disbursement,🇨🇱 Chile (https://www.notion.so/Chile-529cb5b42759488ba91830728a0e2513?pvs=21),,no offer yet,More (https://www.notion.so/More-9214c55202784e3da5c4c63b101df99f?pvs=21),n/a,,,n/a,n/a,tbc,n/a,n/a,n/a,n/a,n/a,,Anna Ivanova,,,,n/a,,,,,,,,,,,,1.20%,n/a,,,tbc,n/a,,,,,,,n/a,,,n/a,,,,,,
B89 (https://www.notion.so/B89-0b18d1b569a04451892561eefd7c4e0d?pvs=21),B89 - June - Colombia - Disbursement,🇨🇴 Colombia (https://www.notion.so/Colombia-23af280c5e9f4256927b941f58d637e1?pvs=21),,no offer yet,"Todos los (https://www.notion.so/Todos-los-5ea893b7784a4486ad931867eaeacce6?pvs=21), Bancos y wallet (https://www.notion.so/Bancos-y-wallet-db7435ecea1c4898893bec8953d78210?pvs=21)",n/a,,,n/a,n/a,tbc,n/a,n/a,n/a,n/a,n/a,,Anna Ivanova,,,,n/a,,,,,,,,,,,,0.90 USD + 0.6% o 0.9%,n/a,,,tbc,n/a,,,,,,,n/a,,,n/a,,,,,,
B89 (https://www.notion.so/B89-0b18d1b569a04451892561eefd7c4e0d?pvs=21),B89 - June - Peru - Disbursement,🇵🇪 Peru (https://www.notion.so/Peru-1ff7bbf3e4ee473b9cc2dd067b9d598b?pvs=21),,no offer yet,"Bank account - Peru (https://www.notion.so/Bank-account-Peru-e9ab6dc984ad445ea46859c55ff6e34a?pvs=21), Yape / Plin (Wallets) Peru (https://www.notion.so/Yape-Plin-Wallets-Peru-1857bfd88e1e4d1aa44f73dfb1bd8a33?pvs=21), Agents (Cash pickup) (https://www.notion.so/Agents-Cash-pickup-9c19a49f328e4ca3891f1a1044e63a80?pvs=21), B89 Card (https://www.notion.so/B89-Card-43c7b15c84e548cc983358a18ca6609f?pvs=21)",n/a,,,n/a,n/a,tbc,n/a,n/a,n/a,n/a,n/a,,Anna Ivanova,,,,n/a,,,,,,,,,,,,,n/a,,,tbc,n/a,,,,,,,n/a,,,n/a,,,,,,
,Contiant - June 2024 - New Zealand - POLi,🇳🇿 New Zealand (https://www.notion.so/New-Zealand-f785e396709247b9986d908e4891c5c2?pvs=21),,no offer yet,POLi (https://www.notion.so/POLi-ab8928de74454dc281fb515903c7690f?pvs=21),"5% + 0,2 EUR",,,,EUR 20.00,"NZD→EUR 0,4% on top of the market rate",,T+12,,,,,Anna Ivanova,,,,,,,,,,,,,,,,,,10% for 180 days,,,,,,,,,,,,,,,,,,,
Ipay88 (https://www.notion.so/Ipay88-0943a1955fce4abf90f0fb7cb2967c23?pvs=21),ipay88-June 2024 - OVO,🇮🇩 Indonesia (https://www.notion.so/Indonesia-82f5326738e24e4fbb8b42f471f34bb5?pvs=21),,no offer yet,OVO (https://www.notion.so/OVO-24c88ad0da7a49a29e6ee8054a225e0e?pvs=21),"3,5% (digital product)",,,,Transfer fee from Bank Mandiri USD 30 / trx + Transfer fee from Ipay88 USD 5 / trx)," forex rate using Bank Mandiri   ",,T+7,,,,,Anna Ivanova,,,,VAT 11% extra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ipay88 (https://www.notion.so/Ipay88-0943a1955fce4abf90f0fb7cb2967c23?pvs=21),ipay88-June2024 - ShopeePay,🇮🇩 Indonesia (https://www.notion.so/Indonesia-82f5326738e24e4fbb8b42f471f34bb5?pvs=21),,no offer yet,ShopeePay - Indonesia (https://www.notion.so/ShopeePay-Indonesia-38d612ccab07421c914d6fb8e0af9146?pvs=21),4% (digital product),,,,Transfer fee from Bank Mandiri USD 30 / trx + Transfer fee from Ipay88 USD 5 / trx)," forex rate using Bank Mandiri   ",,T+7,,,,,Anna Ivanova,,,,VAT 11% extra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ipay88 (https://www.notion.so/Ipay88-0943a1955fce4abf90f0fb7cb2967c23?pvs=21),ipay88-June2024 - DANA,🇮🇩 Indonesia (https://www.notion.so/Indonesia-82f5326738e24e4fbb8b42f471f34bb5?pvs=21),,no offer yet,DANA (https://www.notion.so/DANA-4ab88cc029eb4ca990a44a510effbfbe?pvs=21),2% (digital product),,,,Transfer fee from Bank Mandiri USD 30 / trx + Transfer fee from Ipay88 USD 5 / trx)," forex rate using Bank Mandiri   ",,T+7,,,,,Anna Ivanova,,,,VAT 11% extra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ipay88 (https://www.notion.so/Ipay88-0943a1955fce4abf90f0fb7cb2967c23?pvs=21),ipay88-June2024 - QRIS,🇮🇩 Indonesia (https://www.notion.so/Indonesia-82f5326738e24e4fbb8b42f471f34bb5?pvs=21),,no offer yet,QRIS (https://www.notion.so/QRIS-70b9567ab1db4465b1a9faa8fd6caf68?pvs=21),0.7% (digital product),,,,Transfer fee from Bank Mandiri USD 30 / trx + Transfer fee from Ipay88 USD 5 / trx)," forex rate using Bank Mandiri   ",,T+7,,,,,Anna Ivanova,,,,VAT 11% extra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ipay88 (https://www.notion.so/Ipay88-0943a1955fce4abf90f0fb7cb2967c23?pvs=21),ipay88-June2024 - Bank Transfer,🇮🇩 Indonesia (https://www.notion.so/Indonesia-82f5326738e24e4fbb8b42f471f34bb5?pvs=21),,no offer yet,"VA Mandiri, BNI, BRI, CIMB, Permata, Maybank (https://www.notion.so/VA-Mandiri-BNI-BRI-CIMB-Permata-Maybank-aa5e228b4b3a44c49335c6239c65569a?pvs=21)",5.000,,,,Transfer fee from Bank Mandiri USD 30 / trx + Transfer fee from Ipay88 USD 5 / trx)," forex rate using Bank Mandiri   ",,T+7,,,,,Anna Ivanova,,,,VAT 11% extra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ipay88 (https://www.notion.so/Ipay88-0943a1955fce4abf90f0fb7cb2967c23?pvs=21),ipay88-June2024 - Akulaku,🇮🇩 Indonesia (https://www.notion.so/Indonesia-82f5326738e24e4fbb8b42f471f34bb5?pvs=21),,no offer yet,Akulaku (https://www.notion.so/Akulaku-ea8c9927d0734c43aeae16a22d37dc5f?pvs=21),"2,3%",,,,Transfer fee from Bank Mandiri USD 30 / trx + Transfer fee from Ipay88 USD 5 / trx)," forex rate using Bank Mandiri   ",,T+7,,,,,Anna Ivanova,,,,VAT 11% extra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FlutterWave (https://www.notion.so/FlutterWave-d61cce2f28804614979b741405927745?pvs=21),Flutterwave-June 2024-Senegal-Visa/MC,🇸🇳 Senegal (https://www.notion.so/Senegal-312146449bf9476eb8e7b299246c9e8a?pvs=21),,no offer yet,Visa/MC - Senegal (https://www.notion.so/Visa-MC-Senegal-3118fe64be7a46aa8fe167ebd48f304e?pvs=21),"3.5%
High risk: 4%",,,"EUR, USD, USDC",Low risk: 2.00%,,,"T+1 national
T+2 Africa 
HIGH RISK T+7 outside Africa
LOW RISK T+14 outside Africa",USD 3.50,,,,Anna Ivanova,,,,,,,,,,,,,,,,,USD 38.00,High risk only: 10% for 180 days,,,,,,,,,,,Penality fine USD 350k for prohibited merchant categories: Pornography and/or Adult site(s) • CBD • CFD broker,,,,,,,,
FlutterWave (https://www.notion.so/FlutterWave-d61cce2f28804614979b741405927745?pvs=21),FlutterWave-June 2024-Senegal-Mobile Money,🇸🇳 Senegal (https://www.notion.so/Senegal-312146449bf9476eb8e7b299246c9e8a?pvs=21),,no offer yet,Mobile Money (Senegal) (https://www.notion.so/Mobile-Money-Senegal-76e50a358b634610b7c44701775aec34?pvs=21),"2.00%
High risk: 4%",,,"EUR, USD, USDC",Low risk: 2.00%,,,"T+1 national
T+2 Africa 
HIGH RISK T+7 outside Africa
LOW RISK T+14 outside Africa",USD 3.50,,,,Anna Ivanova,,,,,,,,,,,,,,,,2.00%,USD 38.00,High risk only: 10% for 180 days,,,,,,,,,,,Penality fine USD 350k for prohibited merchant categories: Pornography and/or Adult site(s) • CBD • CFD broker,,,,,,,,
FlutterWave (https://www.notion.so/FlutterWave-d61cce2f28804614979b741405927745?pvs=21),FlutterWave-June 2024-Cote d’Ivoire-Mobile Money,🇨🇮 Cote d’Ivoire (Ivory Coast) (https://www.notion.so/Cote-d-Ivoire-Ivory-Coast-0748091dad854b8982ebb74f457daca8?pvs=21),XOF,no offer yet,"Mobile Money Cote D'Ivoire - Wave, Orange, MTN, Moov (https://www.notion.so/Mobile-Money-Cote-D-Ivoire-Wave-Orange-MTN-Moov-fcc2bddc51774e77b7411c086d97557d?pvs=21)","2.50%
High risk: 4%",,,"EUR, USD, USDC",Low risk: 2.00%,,,"T+1 national
T+2 Africa 
HIGH RISK T+7 outside Africa
LOW RISK T+14 outside Africa",USD 3.50,,,,Anna Ivanova,,,,,,,,,,,,,,,,2%,USD 38.00,High risk only: 10% for 180 days,,,,,,,,,,,Penality fine USD 350k for prohibited merchant categories: Pornography and/or Adult site(s) • CBD • CFD broker,,,,,,,,
FlutterWave (https://www.notion.so/FlutterWave-d61cce2f28804614979b741405927745?pvs=21),FlutterWave-June 2024-Cote d’Ivoire-Visa/MC,🇨🇮 Cote d’Ivoire (Ivory Coast) (https://www.notion.so/Cote-d-Ivoire-Ivory-Coast-0748091dad854b8982ebb74f457daca8?pvs=21),XOF,no offer yet,Visa/MC - Cote D'Ivoire  (https://www.notion.so/Visa-MC-Cote-D-Ivoire-9b5f47ecf33a483fbec55efa925d13ec?pvs=21),"3,2%
High risk: 4%",,,"EUR, USD, USDC",Low risk: 2.00%,,,"T+1 national
T+2 Africa 
HIGH RISK T+7 outside Africa
LOW RISK T+14 outside Africa",USD 3.50,,,,Anna Ivanova,,,,,,,,,,,,,,,,,USD 38.00,High risk only: 10% for 180 days,,,,,,,,,,,Penality fine USD 350k for prohibited merchant categories: Pornography and/or Adult site(s) • CBD • CFD broker,,,,,,,,
EukaPay (https://www.notion.so/EukaPay-829f44302dcd4660a756fd4311b87e63?pvs=21),Eukapay - June 2024 - Interac,Untitled (https://www.notion.so/a5a135a682554bd08b1d514720f1b951?pvs=21),,no offer yet,Interac (https://www.notion.so/Interac-3798da41669d4978bc43cb22c1fe7be4?pvs=21),2.5%,,,,,,,,,,,,Vladimir Rybin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EukaPay (https://www.notion.so/EukaPay-829f44302dcd4660a756fd4311b87e63?pvs=21),Eukapay - June 2024 - PIX,🇧🇷 Brazil (https://www.notion.so/Brazil-fe60a68478f749fcacf9a9d1d87a8ab7?pvs=21),,no offer yet,PIX (https://www.notion.so/PIX-1e399abafc874140b30c6c8e13750b09?pvs=21),1%,,,,,,,,,,,,Vladimir Rybin,,,,,,,,,,,,,,,,0.2%,,,,,,,,,,,,,,,,,,,,,
Papara (https://www.notion.so/Papara-af0db3c8114f47af885b48800e3e5427?pvs=21),Papara - July 2024 - Turkey - Papara wallet,🇹🇷 Turkey (https://www.notion.so/Turkey-b5dccdfb4e7941b482dc8e2093d50769?pvs=21),,no offer yet,Papara (https://www.notion.so/Papara-5aa7f3b61d434812acdcc799493ea3ce?pvs=21),Payment collection from Papara users wallet: 2% per transaction,,,"USD,EUR,GBP, TRY",,,"Finans Katılım Bank ",,Yes,,,,Yana Kuprina,,,,,,,,,,,,,,,,"Payout to Papara wallets: 1.2% per transaction
Payout to local IBANs: 1.5% per transaction",Yes,,,,SWIFT,,,,,,,,,,Yes,,,,,,
MIDS (https://www.notion.so/MIDS-ef6ca3b05a9649d09c7b8074430e5fbe?pvs=21),MIDs-Rapipago,🇦🇷 Argentina   (https://www.notion.so/Argentina-9830c08fde384c97adcdc05403128938?pvs=21),ARS,no offer yet,Rapipago Argentina (https://www.notion.so/Rapipago-Argentina-b6c4fa8a1eba47b48819245b1f3718f6?pvs=21),6%,,,"EUR, USDT",3%,XE.com,,,,,,,Yana Kuprina,,,"USD 5,000",,,,,,,,,,,,,3%,USD 60,,,,,,,,,,,,,,,USD 0.25,,,,,
PagSmile (https://www.notion.so/PagSmile-222c7b6d15e44541a7920371d96e6357?pvs=21),PagSmile - May 2024 - Mexico - Astropay,🇲🇽 Mexico (https://www.notion.so/Mexico-6e45b2842aa0412a8ede042a4eddc6a4?pvs=21),MXN,Suspended,AstroPay (Mexico) (https://www.notion.so/AstroPay-Mexico-4423624fa83d44d790d35d8ceb4720a5?pvs=21),4.06%,High risk,Both,"USD, EUR, USDT",USD/EUR/USDT 50.00,xe.com,2.00%,"T+7 = EUR / USD
T+3 = USDT",USD 1.00,,,,Anna Ivanova,,Payments,,Included,1%,T+1,"DPS, GFI",,,USDT,50,,,,,,USD 10.00,n/a,No,2.00%,,,4,90%,"$100,000.00",3,6.75,,,,USD 1.00,,,,,,
PagSmile (https://www.notion.so/PagSmile-222c7b6d15e44541a7920371d96e6357?pvs=21),PagSmile - May 2024 - Ecuador - Bank Transfer,"🇪🇨 Ecuador (https://www.notion.so/Ecuador-1620f236396480c68846d096abc12381?pvs=21), 🇪🇨 Ecuador (https://www.notion.so/Ecuador-37351aca262d4777a1578937ed506541?pvs=21)",USD,Suspended,Bank Transfer - Ecuador (https://www.notion.so/Bank-Transfer-Ecuador-73e72f8fde0f4c21be39a6416fdba51a?pvs=21),9% min 1 USD,High risk,Both,"USD,EUR, USDT",USD/EUR/USDT 50.00,xe.com,2.00%,"T+7 = EUR / USD
T+3 = USDT",USD 1.00,"1~8,000","1~8,000",,Anna Ivanova,,Both,,Included,1%,T+1,"DPS, GFI",,,USDT,50,,,,,8.5% min 1 USD,USD 10.00,n/a,No,2.00%,,,4,90%,"$100,000.00",3,6.75,,,,,,,,,,
PagSmile (https://www.notion.so/PagSmile-222c7b6d15e44541a7920371d96e6357?pvs=21),PagSmile - May 2024 - Uruguay - Bank Transfer,🇺🇾 Uruguay (https://www.notion.so/Uruguay-ee211c42e3ba4511a7efc9ee2e7d7252?pvs=21),UYU,Suspended,Bank Transfer - Uruguay (https://www.notion.so/Bank-Transfer-Uruguay-b21533cb051d4b05aff1913b729da763?pvs=21),4.5% min 1 USD,High risk,Both,"USD, EUR, USDT",USD/EUR/USDT 50.00,xe.com,2.00%,"T+7 = EUR / USD
T+3 = USDT",USD 1.00,"1 - 5,000,000","1 - 5,000,000",,Anna Ivanova,,Payments,,Included,1%,T+1,"DPS, GFI",,,,,,,,,3.5% min 1 USD,USD 10.00,n/a,No,2.00%,,,4,90%,"$100,000.00",3,6.75,,,,,,,,,,
PagSmile (https://www.notion.so/PagSmile-222c7b6d15e44541a7920371d96e6357?pvs=21),PagSmile - May 2024 - Guatemala - Cash Payment,🇬🇹 Guatemala (https://www.notion.so/Guatemala-334a82b1996c4895b3fe41cd8197473e?pvs=21),GTQ,To be integrated,BAM (https://www.notion.so/BAM-115f5cb10e4e46c09d0d616bbc3341f5?pvs=21),"4,5% min 1 USD",High risk,Both,"USD, EUR, USDT",USD/EUR/USDT 50.00,xe.com,2.00%,"T+7 = EUR / USD
T+3 = USDT",USD 1.00,"8~7,500 (Cash)",,,Anna Ivanova,,Payments,,Included,1%,T+1,"DPS, GFI",no,,,1% + 50 USDT,,,,,,USD 10.00,n/a,No,,,,4,90%,"$100,000.00",3,6.75,,,,,,,,,,
